prediction_path,prediction_sha,experiment_slug,wave_group,branch,tier,backbone,receptor_from_path_substring,receptor_resolved,disambig_conflict,receptor_unresolved_in_original,expected_control_json,new_seed,request_id,seed_index,state_claim,species,partner_type,partner_identity,partner_perturbation,receptor_class,input_path,input_sha,pre_check_status,pre_check_details_json,seed_used,ligand_type,ligand_sequence,ligand_smiles,samples_per_seed,ligand_role,ligand_bound_pdb,ligand_ccd,ligand_smiles_source
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/boltz/seed_1330640762/model_0.cif,,tier_d1_npy1r_apo_boltz_seed3,tier_d1_2026_09_06,propose,tier_d1,boltz,NPY1R,NPY1R,false,false,,1330640762,tier_d1_npy1r_apo_boltz_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_npy1r_apo_boltz_seed3.yaml,4e171185f8d522cbf5688b97693e704f6b99deb67d4e92597989de2bae7becae,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/boltz/seed_1015473677/model_0.cif,,tier_d1_npy1r_apo_boltz_seed4,tier_d1_2026_09_06,propose,tier_d1,boltz,NPY1R,NPY1R,false,false,,1015473677,tier_d1_npy1r_apo_boltz_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_npy1r_apo_boltz_seed4.yaml,4e171185f8d522cbf5688b97693e704f6b99deb67d4e92597989de2bae7becae,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/chai/seed_1965127769/model_0.cif,,tier_d1_npy1r_apo_chai_seed0,tier_d1_2026_09_06,propose,tier_d1,chai,NPY1R,NPY1R,false,false,,1965127769,tier_d1_npy1r_apo_chai_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_npy1r_apo_chai_seed0.fasta,cb32cc985fab69ade8fc885489c75a8832e5b2d614fba3986b147c7b48a0c4fe,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/chai/seed_1060594406/model_0.cif,,tier_d1_npy1r_apo_chai_seed1,tier_d1_2026_09_06,propose,tier_d1,chai,NPY1R,NPY1R,false,false,,1060594406,tier_d1_npy1r_apo_chai_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_npy1r_apo_chai_seed1.fasta,cb32cc985fab69ade8fc885489c75a8832e5b2d614fba3986b147c7b48a0c4fe,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/chai/seed_1800878580/model_0.cif,,tier_d1_npy1r_apo_chai_seed2,tier_d1_2026_09_06,propose,tier_d1,chai,NPY1R,NPY1R,false,false,,1800878580,tier_d1_npy1r_apo_chai_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_npy1r_apo_chai_seed2.fasta,cb32cc985fab69ade8fc885489c75a8832e5b2d614fba3986b147c7b48a0c4fe,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/chai/seed_1330640762/model_0.cif,,tier_d1_npy1r_apo_chai_seed3,tier_d1_2026_09_06,propose,tier_d1,chai,NPY1R,NPY1R,false,false,,1330640762,tier_d1_npy1r_apo_chai_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_npy1r_apo_chai_seed3.fasta,cb32cc985fab69ade8fc885489c75a8832e5b2d614fba3986b147c7b48a0c4fe,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/chai/seed_1015473677/model_0.cif,,tier_d1_npy1r_apo_chai_seed4,tier_d1_2026_09_06,propose,tier_d1,chai,NPY1R,NPY1R,false,false,,1015473677,tier_d1_npy1r_apo_chai_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_npy1r_apo_chai_seed4.fasta,cb32cc985fab69ade8fc885489c75a8832e5b2d614fba3986b147c7b48a0c4fe,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/of3/seed_1965127769/model_0.cif,,tier_d1_npy1r_apo_of3_seed0,tier_d1_2026_09_06,propose,tier_d1,of3,NPY1R,NPY1R,false,false,,1965127769,tier_d1_npy1r_apo_of3_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_npy1r_apo_of3_seed0.json,ace92bffda629556a6d096eaf27c437364fcab17c9dd8eab7a28965cbd067f6f,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/of3/seed_1060594406/model_0.cif,,tier_d1_npy1r_apo_of3_seed1,tier_d1_2026_09_06,propose,tier_d1,of3,NPY1R,NPY1R,false,false,,1060594406,tier_d1_npy1r_apo_of3_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_npy1r_apo_of3_seed1.json,8bf68ddd24db9db13517404cf2348c3532d94049a14b06764c2e44a6fb540bc0,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/of3/seed_1800878580/model_0.cif,,tier_d1_npy1r_apo_of3_seed2,tier_d1_2026_09_06,propose,tier_d1,of3,NPY1R,NPY1R,false,false,,1800878580,tier_d1_npy1r_apo_of3_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_npy1r_apo_of3_seed2.json,a381a5003a1df5d164d5982b414f1f89d38e258b7bbd6010570360ee0be6ec73,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/of3/seed_1330640762/model_0.cif,,tier_d1_npy1r_apo_of3_seed3,tier_d1_2026_09_06,propose,tier_d1,of3,NPY1R,NPY1R,false,false,,1330640762,tier_d1_npy1r_apo_of3_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_npy1r_apo_of3_seed3.json,8ad75f149d0aba433048bece2f28a7f2f23e051f6c9057540894e5641422aeeb,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/of3/seed_1015473677/model_0.cif,,tier_d1_npy1r_apo_of3_seed4,tier_d1_2026_09_06,propose,tier_d1,of3,NPY1R,NPY1R,false,false,,1015473677,tier_d1_npy1r_apo_of3_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_npy1r_apo_of3_seed4.json,9ae2e002e1f5ec6fd46c3b8d90f7df7808f3600691fbad01d926c820c7b5bf82,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/protenix/seed_1965127769/model_0.cif,,tier_d1_npy1r_apo_protenix_seed0,tier_d1_2026_09_06,propose,tier_d1,protenix,NPY1R,NPY1R,false,false,,1965127769,tier_d1_npy1r_apo_protenix_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_npy1r_apo_protenix_seed0.json,deada1381a46b10c390accfea5977888af05e39d9ec94a2ea73b2a352494e768,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/protenix/seed_1060594406/model_0.cif,,tier_d1_npy1r_apo_protenix_seed1,tier_d1_2026_09_06,propose,tier_d1,protenix,NPY1R,NPY1R,false,false,,1060594406,tier_d1_npy1r_apo_protenix_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_npy1r_apo_protenix_seed1.json,7f3234345c957cbe9cb7987d3cf2b5a6703bef3bb22c369ca119ce2eb021a0f2,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/protenix/seed_1800878580/model_0.cif,,tier_d1_npy1r_apo_protenix_seed2,tier_d1_2026_09_06,propose,tier_d1,protenix,NPY1R,NPY1R,false,false,,1800878580,tier_d1_npy1r_apo_protenix_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_npy1r_apo_protenix_seed2.json,a927cb4134ca4db36fc880821e0799927865852b2989c3bc3ee9880db0ac1be8,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/protenix/seed_1330640762/model_0.cif,,tier_d1_npy1r_apo_protenix_seed3,tier_d1_2026_09_06,propose,tier_d1,protenix,NPY1R,NPY1R,false,false,,1330640762,tier_d1_npy1r_apo_protenix_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_npy1r_apo_protenix_seed3.json,9f9e03c4e701da37b8e1f6aba3cb83ad270da958bddb7d47cfc34f4bcf141744,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/protenix/seed_1015473677/model_0.cif,,tier_d1_npy1r_apo_protenix_seed4,tier_d1_2026_09_06,propose,tier_d1,protenix,NPY1R,NPY1R,false,false,,1015473677,tier_d1_npy1r_apo_protenix_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_npy1r_apo_protenix_seed4.json,8932a2f285f0afc117367cf4af8f997608f6a8db743298d76bb286322052663a,pass,,1015473677,,,,100,,,,
