row_id,receptor,input_state_claim,uniprot,input_path,input_sha256,backbone,arm,seed_outer,seed_inner,cell_id,gpcr_class,d_npxxy_oh,d_gpcrdb_tm6_tilt_246_637_ca,tm6_kink_angle,delta_to_active,delta_to_inactive,rmsd_to_active_ref,rmsd_to_inactive_ref,npxxy_active,tilt_active,active,threshold_npxxy_used,threshold_tilt_used,threshold_kink_used,plddt_mean,plddt_at_anchors,plddt_at_anchors_list,min_plddt_at_anchor,n_interface_contacts_ga_receptor,d_ga_alpha5_r350_ca,plddt_ga_alpha5,engaged,tm6_helicity_6_30_6_50,tm6_helicity_pass,excl_E1,excl_E2,excl_E3,excl_E3_tilt,excl_E3_npxxy,excl_E4,excl_E5,excl_any,excl_reason,ref_pdb_sha_active,ref_pdb_sha_inactive,passed,A1_amino_acid_identity,A2_fasta_completeness,A3_wrong_chain,A4_reference_class_match,A5_species_match,A6_receptor_identity,scorer_git_sha,scorer_version
7161,5HT5A,apo,5ht5a_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test_of3_rerun_2026_09_02/018_block_a_switch_test_5ht5a_apo_of3/7c8c340334ca/of3/seed_219308555/018_block_a_switch_test_5ht5a_apo_of3_5HT5A_of3_0/seed_1155632498/018_block_a_switch_test_5ht5a_apo_of3_5HT5A_of3_0_seed_1155632498_sample_3_model.cif,e85a4e982edde25b2f7f3a4b9057488b85c134474c28107ffbebbfd8ef4a59aa,of3,apo,219308555,219308555,5HT5A_apo_of3,A,8.740163243335893,13.15790104602564,153.7061210553953,-10.055714308713744,-0.8463966307319879,2.3922,2.0349,True,False,False,9.08,14.932,,70.38510593087638,76.64148474138707,"[67.08043948086825, 77.582763671875, 69.85669740041097, 58.37895796034071, 67.9526382446289, 65.69009812672932, 85.19236946105957, 71.97871725899833, 84.78816768101284, 71.32234039306641, 90.93738651275635, 89.78428758893695, 88.06809711456299, 84.06927871704102, 60.63965606689453, 73.0571060180664, 73.79071807861328, 80.66543006896973, 91.04402705601284, 80.95051792689732]",58.37895796034071,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,6cae105c86e02ca196d5743d5fa3331b08f6f0ad99e081e635c99f552f252586,43d56f57d1f79403bf42525818594146fc3ccee937d2c1f8c82c7b281df795a4,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7162,5HT5A,apo,5ht5a_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test_of3_rerun_2026_09_02/018_block_a_switch_test_5ht5a_apo_of3/7c8c340334ca/of3/seed_219308555/018_block_a_switch_test_5ht5a_apo_of3_5HT5A_of3_0/seed_1155632498/018_block_a_switch_test_5ht5a_apo_of3_5HT5A_of3_0_seed_1155632498_sample_4_model.cif,b3a7e141ef7f26f751158eeb37b27816a628123f3ba39a6917bbc3b73fe6c584,of3,apo,219308555,219308555,5HT5A_apo_of3,A,9.665951202748436,12.90090351548258,152.96923084443858,-10.10046939088528,-0.8911517129035254,2.4348,1.8971,False,False,False,9.08,14.932,,69.98021885726574,76.51291983900305,"[67.09719501842152, 77.57945696512859, 69.91998481750488, 58.84303453233507, 68.76939392089844, 65.5658327738444, 85.1240816116333, 72.60789380754743, 84.65320805140904, 72.27984008789062, 90.77527046203613, 89.51589638846261, 87.94187450408936, 83.15417226155598, 60.521789974636505, 71.20305633544922, 73.5487429300944, 81.17416381835938, 90.32621547154018, 79.65729304722377]",58.84303453233507,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,6cae105c86e02ca196d5743d5fa3331b08f6f0ad99e081e635c99f552f252586,43d56f57d1f79403bf42525818594146fc3ccee937d2c1f8c82c7b281df795a4,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7163,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test_of3_rerun_2026_09_02/018_block_a_switch_test_5ht2c_apo_of3/cfcd5b242385/of3/seed_2061093112/018_block_a_switch_test_5ht2c_apo_of3_5HT2C_of3_0/seed_2611943988/018_block_a_switch_test_5ht2c_apo_of3_5HT2C_of3_0_seed_2611943988_sample_3_model.cif,a788bf7f7182a48705f7389d11ebc880063e1e7de01cfd8929a69d176311b13a,of3,apo,2061093112,2061093112,5HT2C_apo_of3,A,13.966434098022845,13.004914170772786,159.03038231658593,-4.5927181063281335,-1.907349078147684,1.9007,1.0615,False,False,False,9.08,14.932,,63.411922973588986,75.94752347743184,"[66.99201028997248, 78.1858336130778, 71.63685099283855, 59.36293707953559, 65.83222071329753, 66.83582973480225, 87.0191764831543, 68.31923818588257, 85.59070369175502, 64.34960079193115, 87.97490310668945, 87.18048204694476, 85.57080078125, 82.07809600830078, 64.50649122758345, 78.82862981160481, 76.17976093292236, 74.88347244262695, 85.67235238211495, 81.95107923235211]",59.36293707953559,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7164,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/02ac60270ca8/protenix/seed_869052933/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_4/seed_869052933/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_4_sample_4.cif,ee192ceadbe1b6c281d8d6361c556d1b72004acdaa04f45b8e6c2c77a0613792,protenix,cognate,869052933,869052933,SMO_cognate_protenix,F,,18.802517237771266,166.5263840831517,-3.074595771259764,4.93179729976961,1.017,2.1785,False,True,True,9.08,14.932,,64.92553528291744,83.94302224825299,"[82.52142878941127, 81.75400009155274, 89.26499938964844, 79.19499969482422, 86.83499908447266, 84.99166742960612, 87.85500081380208, 87.22749900817871, 82.37857055664062, 77.28928538731166, 91.63999938964844, 88.17500019073486, 89.37428501674107, 80.44571249825614, 84.26285770961216, 74.82888963487413, 80.28750038146973, 85.56125068664551, 85.22499974568684, 79.74749946594238]",74.82888963487413,52.0,17.9378761332861,71.20808792398434,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7165,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/36a6145b93f0/protenix/seed_750427184/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3/seed_750427184/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3_sample_0.cif,b01cc74fc9226d857160695997590d77cbce301a07162957bab043430c01c1c2,protenix,cognate,750427184,750427184,SMO_cognate_protenix,F,,18.670047570073248,166.82958611153555,-3.216901341626155,4.789491729403219,1.0362,2.176,False,True,True,9.08,14.932,,64.64456456469414,84.47016854255918,"[83.74928556169782, 82.5390007019043, 89.22000122070312, 80.23124980926514, 87.19999885559082, 85.85500081380208, 88.32583236694336, 87.14999961853027, 84.12571498325893, 78.71142850603376, 91.7683334350586, 88.375, 89.46428734915597, 80.82428632463727, 84.4971444266183, 75.21222135755751, 80.79375076293945, 85.57250022888184, 85.56833521525066, 80.21999931335449]",75.21222135755751,44.0,13.106525033169104,75.27742444400319,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7166,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/36a6145b93f0/protenix/seed_750427184/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3/seed_750427184/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3_sample_1.cif,5e709e9d41fe24abaf6a0468b3fc1177b6a98f0d13b737920157cfaaafc957dc,protenix,cognate,750427184,750427184,SMO_cognate_protenix,F,,18.645205274641555,168.38380569716213,-3.236261639760267,4.770131431269107,1.0351,2.2278,False,True,True,9.08,14.932,,64.9594127246588,84.38623637335641,"[83.73428562709263, 82.50599899291993, 89.13749885559082, 80.15500068664551, 87.0625, 85.75166575113933, 88.30583318074544, 86.9950008392334, 84.0471431187221, 78.58571515764508, 91.79666646321614, 88.39749908447266, 89.49142892020089, 80.81714412144252, 84.41857038225446, 74.92111206054688, 80.72749900817871, 85.44375038146973, 85.42666498819987, 80.00374984741211]",74.92111206054688,41.0,13.072492880953376,74.89555098992578,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7167,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/73c2ea6b4133/protenix/seed_1134805384/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2/seed_1134805384/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2_sample_1.cif,db28f9abb1c3bbfa7b08e01259ab5f35fff8f0162c17a6b127e9de33d55be6a4,protenix,cognate,1134805384,1134805384,SMO_cognate_protenix,F,,18.62285724889628,168.29654491938288,-3.2381561447744023,4.768236926254971,1.0556,2.251,False,True,True,9.08,14.932,,64.71366754051813,84.51649651285202,"[83.76857267107282, 82.45400009155273, 89.38249969482422, 80.34000015258789, 87.38249969482422, 85.90166727701823, 88.35250027974446, 87.39999771118164, 83.94285692487445, 78.75499997820172, 91.8566665649414, 88.5024995803833, 89.5499997820173, 80.77428545270648, 84.63285827636719, 75.04444291856554, 80.71750068664551, 85.75750160217285, 85.59833145141602, 80.21624946594238]",75.04444291856554,50.0,12.85005757483674,75.11017879142045,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7168,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/36a6145b93f0/protenix/seed_750427184/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3/seed_750427184/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3_sample_3.cif,7338811a73dcd7d75a7286197c65c416c3dd0e7817f3387a45972c01165b45f8,protenix,cognate,750427184,750427184,SMO_cognate_protenix,F,,18.537422872820645,167.35553834887776,-3.2500772115581995,4.756315859471174,1.0382,2.1866,False,True,True,9.08,14.932,,64.6033106466462,83.98775508926028,"[82.44285801478794, 81.85500030517578, 89.16749954223633, 79.01375102996826, 86.80999946594238, 85.02499898274739, 87.896666208903, 87.03499984741211, 82.23000008719308, 76.96214294433594, 91.73500061035156, 88.38124942779541, 89.47000067574638, 80.59571511404855, 84.26285770961216, 75.0577786763509, 80.78250026702881, 85.4637508392334, 85.47333272298177, 80.09499931335449]",75.0577786763509,45.0,17.83009655324246,70.51217075042395,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7169,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/36a6145b93f0/protenix/seed_750427184/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3/seed_750427184/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_3_sample_4.cif,67611a0f8a73540a8dcca3fd8ac83d5b7abedff16cbbd755a616cde3085ff95e,protenix,cognate,750427184,750427184,SMO_cognate_protenix,F,,18.49533877774509,166.70952436250911,-3.3000228434248484,4.706370227604525,1.0268,2.2086,False,True,True,9.08,14.932,,64.8490893361627,83.96093507857549,"[82.28357042585101, 81.76699981689453, 89.17749977111816, 78.76625061035156, 86.80999946594238, 85.0599988301595, 87.89583333333333, 87.0625, 82.31428636823382, 76.88857105800084, 91.73333231608073, 88.37874984741211, 89.46714128766742, 80.61142839704242, 84.17142813546317, 75.03111139933269, 80.76875019073486, 85.47125148773193, 85.48000081380208, 80.07999801635742]",75.03111139933269,46.0,18.332457338321433,69.95330234135385,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7170,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/73c2ea6b4133/protenix/seed_1134805384/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2/seed_1134805384/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2_sample_0.cif,353dafe122b0762b5e297649909b4a52c6abd12430596e4ca8741ac21e06aaff,protenix,cognate,1134805384,1134805384,SMO_cognate_protenix,F,,18.60659444424699,167.8213996176724,-3.1702199710126617,4.836173100016712,1.0263,2.2253,False,True,True,9.08,14.932,,64.59724736359125,84.44426501092457,"[83.63499941144671, 82.3979995727539, 89.375, 80.28750133514404, 87.36499977111816, 85.81499989827473, 88.13916651407878, 87.39250183105469, 83.43714141845703, 78.56857081821987, 91.80666732788086, 88.47250080108643, 89.48071452549526, 80.71857125418526, 84.58285740443638, 75.06444295247395, 80.74999904632568, 85.76249885559082, 85.61166763305664, 80.22249984741211]",75.06444295247395,44.0,13.441792841273095,74.72387999614423,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7171,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/02ac60270ca8/protenix/seed_869052933/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_4/seed_869052933/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_4_sample_3.cif,94aa065a54a61ce0aea444bf7f858ca2be6300302d734b54679597674bcf63c5,protenix,cognate,869052933,869052933,SMO_cognate_protenix,F,,18.589119449255136,166.76622600398852,-3.2153428265033384,4.791050244526035,0.9764,2.1829,False,True,True,9.08,14.932,,64.5084128644143,84.41758187642174,"[83.8428568158831, 82.53400115966797, 89.3075008392334, 80.5099983215332, 87.4375, 85.74500020345052, 88.26916567484538, 87.3700008392334, 83.99571337018695, 78.94571467808315, 91.68166605631511, 88.17250061035156, 89.40785762241909, 80.7971431187221, 84.67571476527623, 74.76555548773871, 80.30500030517578, 85.65374946594238, 85.18999735514323, 79.7450008392334]",74.76555548773871,56.0,12.822118577878673,75.53791524173549,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7172,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/73c2ea6b4133/protenix/seed_1134805384/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2/seed_1134805384/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2_sample_2.cif,e89f267a9e5d202bd047c8b08c64473cf909ba2781cd04374226aea51ca65969,protenix,cognate,1134805384,1134805384,SMO_cognate_protenix,F,,18.65923513415126,166.26975637441737,-3.2553609809466906,4.751032090082683,1.0511,2.191,False,True,True,9.08,14.932,,65.24987867984456,84.46028903370812,"[83.64571380615234, 82.34899826049805, 89.3125, 80.25250053405762, 87.32999992370605, 85.85999933878581, 88.31666564941406, 87.38000106811523, 83.86285618373326, 78.65285655430385, 91.84999974568684, 88.46125030517578, 89.51071439470563, 80.7085712977818, 84.54857199532645, 75.09666697184245, 80.58249759674072, 85.69749927520752, 85.56666819254558, 80.2212495803833]",75.09666697184245,51.0,13.106660135684786,74.82001779109024,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7173,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/73c2ea6b4133/protenix/seed_1134805384/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2/seed_1134805384/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2_sample_3.cif,9101372296daaf3ffc8d995b687175cf472c65764f3024381dd11b35334bab21,protenix,cognate,1134805384,1134805384,SMO_cognate_protenix,F,,18.710122067815913,168.5897869408877,-3.2131545095737177,4.793238561455656,1.1353,2.2752,False,True,True,9.08,14.932,,64.47536766781656,84.14530507133121,"[82.58285631452289, 81.88199844360352, 89.3899974822998, 79.41375064849854, 87.125, 85.26333236694336, 88.0666675567627, 87.38750076293945, 82.38714272635323, 77.36571448189872, 91.82333374023438, 88.48999977111816, 89.54285703386579, 80.5499986921038, 84.43428584507534, 74.97999954223633, 80.73249816894531, 85.73749923706055, 85.58166758219402, 80.17000102996826]",74.97999954223633,56.0,17.483310252590012,71.01833711675752,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7174,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/73c2ea6b4133/protenix/seed_1134805384/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2/seed_1134805384/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_2_sample_4.cif,d71b9b319158019d80f0c6e3b4018e6a16a9ef066335c7f25475cf4241568b2a,protenix,cognate,1134805384,1134805384,SMO_cognate_protenix,F,,18.464419815747146,168.00434167908696,-3.470856346897756,4.535536724131617,1.0356,2.2127,False,True,True,9.08,14.932,,64.46154519575384,84.13297825692192,"[82.43928636823382, 81.85499954223633, 89.43500137329102, 79.31500053405762, 87.22999954223633, 85.31499989827473, 88.05583381652832, 87.44750022888184, 82.31714194161552, 77.19214412144252, 91.82666524251302, 88.50124931335449, 89.55285699026925, 80.4528568812779, 84.48000008719308, 75.00444497002496, 80.75, 85.72624969482422, 85.58333333333333, 80.1800012588501]",75.00444497002496,56.0,17.71481763646361,70.61756997714654,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7175,SMO,Ga-coupled-active,smo_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_smo_cognate_protenix/891d9f96a840/protenix/seed_2125404151/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_0/seed_2125404151/predictions/018_block_a_switch_test_smo_cognate_protenix_SMO_protenix_0_sample_0.cif,b38f12fd3b8121c831f5d671d8202c03202e48b9b0ed1b71849c81b3ed6f50e5,protenix,cognate,2125404151,2125404151,SMO_cognate_protenix,F,,18.68451315119473,167.28463697900324,-3.2973809034602493,4.709012167569124,1.0677,2.2089,False,True,True,9.08,14.932,,65.32753311063509,86.50278690292723,"[86.68428584507534, 84.83000030517579, 91.26999855041504, 82.75874996185303, 89.10500144958496, 87.70166651407878, 89.91749954223633, 88.81500053405762, 86.47428567068917, 81.17642865862165, 93.10333251953125, 89.65249919891357, 91.1428576878139, 82.81000191824776, 86.70857238769531, 77.30555597941081, 83.29875087738037, 87.23375034332275, 87.75, 82.31750011444092]",77.30555597941081,45.0,13.194637205168444,77.76530935943212,True,1.0,True,False,False,True,False,True,True,False,True,"E3,E4",e9eac2cbf6d15298d13f9712941d66dc807ec5ece73b0b31bd4b2a539b2ccc91,d4906ae955116e59d3edc35044c71a25eaa7f8db98bfb70d55dc83f7321b0d62,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7176,5HT1B,Ga-coupled-active,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test_of3_rerun_2026_09_02/018_block_a_switch_test_5ht1b_cognate_of3/eac0278f3efd/of3/seed_399906681/018_block_a_switch_test_5ht1b_cognate_of3_5HT1B_of3_0/seed_1981853440/018_block_a_switch_test_5ht1b_cognate_of3_5HT1B_of3_0_seed_1981853440_sample_5_model.cif,a358f6dee644982570187248d8777113f0aedd38314f4be8ef4f290e320f0ca2,of3,cognate,399906681,399906681,5HT1B_cognate_of3,A,4.0312516161977845,18.181722979997534,160.90241311365128,-0.5319065190115033,0.7969583607146689,0.7442,1.616,True,True,True,9.08,14.932,,74.06078139301869,88.42346754025932,"[90.18614890358664, 94.18002827962239, 93.85141944885254, 79.11565823025174, 86.32845197405133, 89.76819483439128, 96.4784107208252, 88.32000923156738, 94.7015631539481, 75.09601879119873, 94.41419887542725, 94.02591596330915, 93.91873703002929, 95.4853500366211, 77.6065112027255, 77.33446025848389, 77.97408502752131, 91.6267499923706, 94.34886169433594, 83.7085771560669]",75.09601879119873,80.0,13.29081743980324,84.07234632767296,True,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7177,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test_of3_rerun_2026_09_02/018_block_a_switch_test_5ht2c_apo_of3/0b49191f5a36/of3/seed_1204363024/018_block_a_switch_test_5ht2c_apo_of3_5HT2C_of3_3/seed_2529809775/018_block_a_switch_test_5ht2c_apo_of3_5HT2C_of3_3_seed_2529809775_sample_1_model.cif,5dbfa22de26c9b34fe568ed30d54f747fd46e12976ffb2af4bf4c12bd8fec57b,of3,apo,1204363024,1204363024,5HT2C_apo_of3,A,14.453818501109833,13.169614216487243,158.96672649377692,-4.813917964559934,-2.1285489363794845,1.8627,1.0392,False,False,False,9.08,14.932,,63.20217571994727,76.83664360933317,"[67.56118427623402, 79.0559508005778, 71.981871287028, 59.39389970567491, 66.46828397115071, 67.831649462382, 87.55510139465332, 68.75317335128784, 86.1677017211914, 66.42201519012451, 88.48095226287842, 87.60282788957868, 85.94851684570312, 82.69364624023437, 63.781048167835586, 80.22235997517903, 78.77850723266602, 76.71108627319336, 87.47325243268695, 83.84984370640346]",59.39389970567491,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
7178,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test_of3_rerun_2026_09_02/018_block_a_switch_test_5ht2c_apo_of3/0b49191f5a36/of3/seed_1204363024/018_block_a_switch_test_5ht2c_apo_of3_5HT2C_of3_3/seed_2529809775/018_block_a_switch_test_5ht2c_apo_of3_5HT2C_of3_3_seed_2529809775_sample_2_model.cif,8edc13ec132c0756cc4f01302ebbbf369db6d6f7c61443ce837b3059248df14e,of3,apo,1204363024,1204363024,5HT2C_apo_of3,A,13.800503147459358,12.806445430920828,159.65661749079942,-4.667232953016928,-1.9818639248364784,1.9044,1.058,False,False,False,9.08,14.932,,63.0118877065354,76.18252605150616,"[67.39590766213156, 79.12606684366862, 71.75118573506673, 59.00224346584744, 66.40197245279948, 67.54143079121907, 87.41240692138672, 68.41384410858154, 86.01792580740792, 65.13975143432617, 88.17984294891357, 86.95457894461495, 85.5029182434082, 82.91453094482422, 63.868351676247336, 78.39627329508464, 76.47418785095215, 75.58177471160889, 85.76248604910714, 81.8128411429269]",59.00224346584744,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
