receptor_slug	rung	in_core32_provisional	in_g10_scan	cognate_family	cognate_subtype	cognate_accession	evidence_class	verdict	rule_r_active_pdb	reverses_blockb_prior	blockb_prior	len	sha256	option_a_tip_subtype	option_a_sha256	option_b_scaffold_subtype	option_b_sha256	option_c_deposited_tip_sha256	caveat
LSHR	R4_a5helix	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
LSHR	R5_a5plus	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
LSHR	R6a_da5	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
LSHR	R7_full	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
LT4R1	R1_ct11	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
LT4R1	R2_ct15	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
LT4R1	R3_ct21	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
LT4R1	R4_a5helix	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
LT4R1	R5_a5plus	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
LT4R1	R6a_da5	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
LT4R1	R7_full	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VKT	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
MCHR1	R1_ct11	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
MCHR1	R2_ct15	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
MCHR1	R3_ct21	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
MCHR1	R4_a5helix	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
MCHR1	R5_a5plus	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
MCHR1	R6a_da5	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
MCHR1	R7_full	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8WWK	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
MTR1A	R1_ct11	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
MTR1A	R2_ct15	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
MTR1A	R3_ct21	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
MTR1A	R4_a5helix	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
MTR1A	R5_a5plus	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
MTR1A	R6a_da5	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
MTR1A	R7_full	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VGY	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
MTR1B	R1_ct11	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
MTR1B	R2_ct15	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
MTR1B	R3_ct21	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
MTR1B	R4_a5helix	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
MTR1B	R5_a5plus	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
MTR1B	R6a_da5	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
MTR1B	R7_full	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7VH0	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
NK1R	R1_ct11	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NK1R	R2_ct15	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NK1R	R3_ct21	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NK1R	R4_a5helix	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NK1R	R5_a5plus	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NK1R	R6a_da5	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NK1R	R7_full	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8U26	no		394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
NPY1R	R1_ct11	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
NPY1R	R2_ct15	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
NPY1R	R3_ct21	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
NPY1R	R4_a5helix	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
NPY1R	R5_a5plus	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
NPY1R	R6a_da5	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
NPY1R	R7_full	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7X9A	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
NPY2R	R1_ct11	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
NPY2R	R2_ct15	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
NPY2R	R3_ct21	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
NPY2R	R4_a5helix	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
NPY2R	R5_a5plus	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
NPY2R	R6a_da5	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
NPY2R	R7_full	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8K6N	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
NTR1	R1_ct11	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
NTR1	R2_ct15	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
NTR1	R3_ct21	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
NTR1	R4_a5helix	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
NTR1	R5_a5plus	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
NTR1	R6a_da5	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
NTR1	R7_full	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	8JPF	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						8JPF contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R1_ct11	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R2_ct15	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R3_ct21	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R4_a5helix	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R5_a5plus	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R6a_da5	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRD	R7_full	yes	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	6PT2	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						6PT2 contains no G-alpha entity (other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. An off-Rule-R active refe
OPRK	R1_ct11	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
OPRK	R2_ct15	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
OPRK	R3_ct21	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
OPRK	R4_a5helix	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
OPRK	R5_a5plus	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
OPRK	R6a_da5	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
OPRK	R7_full	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8FEG	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
OPRM	R1_ct11	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRM	R2_ct15	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRM	R3_ct21	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRM	R4_a5helix	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRM	R5_a5plus	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRM	R6a_da5	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRM	R7_full	no	no	Gi/o	Gi1	P63096	CONVENTION_FALLBACK	frozen_by_convention	5C1M	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						5C1M contains no G-alpha entity (nanobody/antibody, other). Family from coupling_assignments.csv:recommended_family; subtype is the DECLARED representative of that family, NOT a structure read. No act
OPRX	R1_ct11	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
OPRX	R2_ct15	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
OPRX	R3_ct21	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
OPRX	R4_a5helix	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
OPRX	R5_a5plus	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
OPRX	R6a_da5	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
OPRX	R7_full	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8F7X	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
OPSD	R1_ct11	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	11	e16ad41084f6a7b9e739f0f14e7b9310188a6bb0d164adf191cf64b8b577ff89						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OPSD	R2_ct15	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	15	2a011e9407b8234d7e953ef9ef82668b70c91788e7f63ac7e457aa224865e6ce						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OPSD	R3_ct21	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	21	309f3b882916ffb0db9af5bde9552d19a2c7954440ffe0f7901551ff8bb33f94						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OPSD	R4_a5helix	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	26	c9d74b339d55e83e48a40c74ffd01132126feab43f20cf972cfa2c07d6185a52						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OPSD	R5_a5plus	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	36	723c7d83e340185bcb55123a1a135e39ce962dda2287369b6fd57bace2ce3aa3						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OPSD	R6a_da5	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	324	b6f08c45cad4f4e6bd72e9de8103311800ce10ec520e4b8fa76485d331108de1						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OPSD	R7_full	yes	no	Gi/o	Gt1	P11488	PEPTIDE_ENTITY	frozen_with_caveat	4X1H	no	Gt	350	61cc7bb7a310e3f27cba5c004577361eb07c1791de6527a97f7e762001a67157						partner entity is a 11-residue peptide, so ct21 does not exist; scored on ct11. Nearest canonical Ggust/Gt1/Gt2 at 4 of 11 substitutions; the nearest canonical of any OTHER family is 7 substitutions a
OX2R	R1_ct11	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	352936d3e72c33c9d67da7fdb4ee3e5781d58dc3f59637aa2d6d7db2b02aabd6	Gs	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509	see g1_partner_registry reftip_ct11/OX2R	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
OX2R	R2_ct15	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	7861ee15ebd234c9d6e9d8f1fa0022dcbee49aba1099911631ca05c6c48e488d	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
OX2R	R3_ct21	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/OX2R	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
